arc_grant_key,arc_org_key
arc/IH220100017,arc/commonwealth_scientific_&_industrial_research_organisation
arc/LP110201090,arc/commonwealth_scientific_&_industrial_research_organisation
arc/LP160100211,arc/horizon_power
arc/LP0990631,arc/horizon_power
arc/LP110201130,arc/horizon_power
arc/LP110201130,arc/environmental_and_earth_sciences_pty_ltd
arc/LE110100119,arc/chemistry_centre
arc/LP110201130,arc/chemistry_centre
arc/LP110200596,arc/catholic_schools_office
arc/LP110200973,arc/haemokinese_pty_ltd
arc/LP110200973,arc/lateral_grifols_australia_pty_ltd
arc/LP150100321,arc/victorian_equal_opportunity_and_human_rights_commission
arc/LP210100096,arc/victorian_equal_opportunity_and_human_rights_commission
arc/LP0883295,arc/victorian_equal_opportunity_and_human_rights_commission
arc/LP0990348,arc/victorian_equal_opportunity_and_human_rights_commission
arc/LP110200495,arc/victorian_equal_opportunity_and_human_rights_commission
arc/LP0455698,arc/immune_solutions_ltd
arc/LP110200985,arc/immune_solutions_ltd
arc/LP110200054,arc/ilbijerri_theatre_company
arc/LP110200054,arc/la_mama_inc
arc/LP110200054,arc/koorie_heritage_trust_inc
arc/LP110200054,arc/victorian_aboriginal_education_association_incorporated
arc/LP160100047,arc/regional_arts_victoria
arc/LP110200054,arc/regional_arts_victoria
arc/LP160100192,arc/state_library_of_victoria
arc/LP170100222,arc/state_library_of_victoria
arc/LP180100704,arc/state_library_of_victoria
arc/LP0348534,arc/state_library_of_victoria
arc/LP0454062,arc/state_library_of_victoria
arc/RN0460223,arc/state_library_of_victoria
arc/LP0669566,arc/state_library_of_victoria
arc/LP0775215,arc/state_library_of_victoria
arc/LP0990151,arc/state_library_of_victoria
arc/LP0990264,arc/state_library_of_victoria
arc/LP110200054,arc/state_library_of_victoria
arc/LP110200054,"arc/sussex_university,_uk"
arc/LP110200054,"arc/sussex_university,_uk"
arc/LP110100020,arc/queensland_guidance_and_counselling_association
arc/LP110200330,arc/queensland_guidance_and_counselling_association
arc/LP110200330,arc/queensland_teachers_union_of_emplyees
arc/LP110200330,arc/queensland_independent_education_union_of_employees
arc/LP0882087,arc/macrossans_lawyers
arc/LP110200330,arc/macrossans_lawyers
arc/LP110200330,arc/australia_and_new_zealand_education_law_association_queensland_chapter
arc/LP110200330,arc/emil_ford_and_co
arc/LP0990289,arc/queensland_teachers_union
arc/LP110200330,arc/queensland_teachers_union
arc/LP0882087,arc/queensland_independent_education_union
arc/LP110200330,arc/queensland_independent_education_union
arc/LP0882087,arc/brisbane_girls_grammar_school
arc/LP110200330,arc/brisbane_girls_grammar_school
arc/IC160100025,arc/nsw_food_authority
arc/LP0776759,arc/nsw_food_authority
arc/LP110200431,arc/nsw_food_authority
arc/LP110100516,arc/nsw_food_authority
arc/LP0991274,arc/tasmanian_department_of_health_and_human_services
arc/LP110200431,arc/tasmanian_department_of_health_and_human_services
arc/LP110200656,arc/interrelate_family_centres
arc/LP110200656,arc/good_grief_limited
arc/LP110200060,arc/fct_combustion_pty_ltd
arc/LP150101189,arc/vast_solar_pty._ltd.
arc/LP160100622,arc/vast_solar_pty._ltd.
arc/LP170101239,arc/vast_solar_pty._ltd.
arc/LP110200060,arc/vast_solar_pty._ltd.
arc/LP110200060,arc/petratherm
arc/DP110100539,arc/aachen_university_of_technology_rwth
arc/LP110200060,arc/aachen_university_of_technology_rwth
arc/LP0990420,arc/immuron_limited
arc/LP110200752,arc/immuron_limited
arc/LP110200437,arc/the_salvation_army_(queensland)_property_trust
arc/IC220100050,arc/neoculi_pty_ltd
arc/LP210301109,arc/neoculi_pty_ltd
arc/LP110200770,arc/neoculi_pty_ltd
arc/LP110200570,arc/dairy_innovation_australia_ltd.
arc/IC150100019,arc/guodian_new_energy_technology_research_institute
arc/LP110200651,arc/guodian_new_energy_technology_research_institute
arc/LP110200651,arc/guodian_technology_and_environment_group_co._ltd
arc/LP110200767,arc/mid_coast_water
arc/LP110200767,arc/wide_bay_water_corporation
arc/LP110200057,arc/wa_curriculum_council
arc/LP110100590,arc/wa_curriculum_council
arc/LP110200394,arc/oncall_interpreters_and_translators_agency_pty_ltd
arc/LP110200394,arc/department_of_justice_&_attorney_general_qld
arc/LP110200394,arc/sign_language_communications
arc/LP110200394,"arc/department_of_justice_and_attorney_general,_nsw"
arc/LP110100263,"arc/department_of_justice_and_attorney_general,_nsw"
arc/LP0667764,arc/ptw_architects
arc/LP0776248,arc/ptw_architects
arc/LP0882179,arc/ptw_architects
arc/LP100200107,arc/ptw_architects
arc/LP110200394,arc/ptw_architects
arc/LP110200394,arc/department_of_justice_and_attorney_general_(queensland)
arc/LP0776248,arc/ice_design_australia_pty_ltd
arc/LP110200394,arc/ice_design_australia_pty_ltd
arc/LP110200537,arc/pearson_foundation
arc/LP110200469,arc/jtribe_holdings_unit_trust
arc/LP110200469,arc/catholic_education_office_of_melbourne
arc/LP110100062,arc/catholic_education_office_of_melbourne
arc/LP110201112,arc/epistar_corporation
arc/LP110201112,arc/shin_shin_natural_gas_co._ltd
arc/LP0348438,arc/plantic_technologies_ltd
arc/LP110200214,arc/plantic_technologies_ltd
arc/LP0991191,arc/universities_australia
arc/LP110200496,arc/universities_australia
arc/LP110200496,"arc/dhurakij_pundit_university,_thailand"
arc/LP110200496,arc/dhurakij_pundit_university
arc/LP110100003,arc/qld_department_of_education_and_training
arc/LP110200425,arc/qld_department_of_education_and_training
arc/LP110200118,arc/alsys_msc_sdn_bhd
arc/LP110201146,arc/hatch_associates_pty_ltd
arc/LP110201146,arc/hatch_associates
arc/LP150100669,arc/earthwatch_institute
arc/LP0990359,arc/earthwatch_institute
arc/LP110200216,arc/earthwatch_institute
arc/LP110100712,arc/earthwatch_institute
arc/LP0560618,arc/healthy_waterways
arc/LP100100325,arc/healthy_waterways
arc/LP110200216,arc/healthy_waterways
arc/LP110200216,arc/underwater_world_mooloolaba
arc/LP110200216,arc/samford_valley_veterinary_hospital
arc/FS100100074,arc/csiro_-_marine_and_atmospheric_research
arc/LP110200216,arc/csiro_-_marine_and_atmospheric_research
arc/LP110200216,arc/csiro_-_marine_and_atmospheric_research
arc/LP0882957,arc/south_east_queensland_healthy_waterways_partnership
arc/LP100200475,arc/south_east_queensland_healthy_waterways_partnership
arc/LP110200216,arc/south_east_queensland_healthy_waterways_partnership
arc/DP170104595,arc/university_of_divinity
arc/DP170100426,arc/university_of_divinity
arc/LP190100269,arc/university_of_divinity
arc/LP110200539,arc/university_of_divinity
arc/LP110200539,arc/franciscan_friars_province_of_the_holy_spirit
arc/LP110200539,arc/dominican_province_of_the_assumption
arc/LP110200539,arc/melbourne_college_of_divinity
arc/LP110200170,"arc/isu_abxis_co.,_ltd."
arc/LP110200328,arc/investa_properties_group
arc/LP110200328,arc/the_general_property_trust_limited
arc/LP110200328,arc/stockland_property_management_pty_ltd
arc/LP110200328,arc/investa_property_group
arc/LP110200731,arc/department_of_primary_industries_parks_water_and_environment_(tas)
arc/LP110200731,arc/the_tasmanian_department_of_primary_industries_parks_water_and_environment
arc/DI110100019,arc/the_tasmanian_department_of_primary_industries_parks_water_and_environment
arc/LP110200747,arc/st_ives_gold_mining_company_(pty)
arc/LP110200747,arc/agnew_gold_mining_company
arc/LP110200747,arc/jabiru_metals_limited
arc/LP110200747,arc/silverlake_resources_limited
arc/LP170100985,arc/geological_survey_of_canada
arc/LP210301239,arc/geological_survey_of_canada
arc/DP110102531,arc/geological_survey_of_canada
arc/LP110200747,arc/geological_survey_of_canada
arc/LP110200747,arc/geological_survey_of_canada
arc/LP110200747,arc/jabiru_metal_limited
arc/LP0212047,arc/southern_health
arc/LP0455331,arc/southern_health
arc/LP0561790,arc/southern_health
arc/LP0668032,arc/southern_health
arc/LP110200061,arc/southern_health
arc/LP100200056,arc/australian_film_television_and_radio_school
arc/LP110200336,arc/australian_film_television_and_radio_school
arc/LP110200480,arc/science_and_technology_australia
arc/LP110200480,arc/royal_australian_chemical_institute
arc/LP110200480,arc/bio21_cluster
arc/LP110200480,arc/federation_of_australian_science_and_technology_societies
arc/LP110200480,arc/the_royal_australian_chemical_institute_inc
arc/LP110200318,arc/queensland_positive_people_incorporated
arc/LP110200629,arc/national_institute_of_accountants
arc/LP110200629,arc/university_of_lancaster
arc/LP110200629,arc/university_of_lancaster
arc/LP110200524,arc/hunter_valley_coal_chain_coordinator_limited
arc/LP110200524,arc/qmastor_limited
arc/LP110200326,arc/technological_resources_pty._ltd.
arc/LP110200144,arc/westgate_community_initiatives_group_(wcig)
arc/LP0989883,arc/brien_holden_vision_institute_limited
arc/LP110200467,arc/brien_holden_vision_institute_limited
arc/LP110100384,arc/brien_holden_vision_institute_limited
arc/LP110201008,arc/australian_fisheries_management_authority
arc/LP110200572,arc/australian_fisheries_management_authority
arc/LP110200572,arc/melbourne_underwater_world
arc/LP0668835,arc/chemstab_consulting_pty_ltd
arc/LP110200447,arc/chemstab_consulting_pty_ltd
arc/LP100200265,arc/coffey_geotechnics_pty._ltd.
arc/LP110200447,arc/coffey_geotechnics_pty._ltd.
arc/LP110200768,arc/madj_innovations_pty_ltd
arc/FT0991910,arc/university_of_nottingham
arc/LP110200082,arc/university_of_nottingham
arc/LP110200082,arc/repregen_ltd
arc/LP110200026,arc/j_noal_pty_ltd
arc/IC220100030,arc/grimshaw_architects_pty_ltd
arc/LP110200708,arc/grimshaw_architects_pty_ltd
arc/LP110200708,arc/transport_nsw
arc/LP110200708,arc/ocad_university
arc/LP0667799,arc/railcorp
arc/LP0669266,arc/railcorp
arc/LP0989965,arc/railcorp
arc/LP110200708,arc/railcorp
arc/LP0219417,arc/alcoa_world_alumina
arc/LE0453963,arc/alcoa_world_alumina
arc/LP0455264,arc/alcoa_world_alumina
arc/LP0349203,arc/alcoa_world_alumina
arc/LP0669622,arc/alcoa_world_alumina
arc/LP0882775,arc/alcoa_world_alumina
arc/LE0989649,arc/alcoa_world_alumina
arc/LP110201117,arc/alcoa_world_alumina
arc/LP100200197,"arc/department_of_transport,_victoria"
arc/LP100200387,"arc/department_of_transport,_victoria"
arc/LP110200893,"arc/department_of_transport,_victoria"
arc/LP110100228,"arc/department_of_transport,_victoria"
arc/LP110200551,arc/hexima_limited
arc/LP110200894,arc/northern_project_contracting_pty_ltd
arc/LP110200894,arc/faira_aboriginal_corporation
arc/LP110200041,arc/silentworld_foundation
arc/LP110200141,arc/finding_workable_solutions_inc
arc/LP110200957,arc/clean_energy_council_limited
arc/LP110200957,arc/truenergy_pty_ltd
arc/LP110200957,arc/vestas_australian_wind_technology_pty_ltd
arc/LP110200957,arc/infigen_energy_service_pty_ltd
arc/LP100100746,arc/suzlon_energy_australia_pty_ltd
arc/LP110200957,arc/suzlon_energy_australia_pty_ltd
arc/LP110200957,arc/vestas_internation_wind_technology_a/s
arc/LP110200075,arc/health_professional_councils_authority
arc/LP110200075,arc/australian_health_practitioner_regulation_agency
arc/LP0776813,arc/raymax_applications_pty_ltd
arc/LP110200227,arc/raymax_applications_pty_ltd
arc/LP110201001,arc/city_of_joondalup
arc/LP110201001,arc/west_coast_institute_of_training
arc/LP110200916,"arc/nsw_department_of_services,_technology_and_administration"
arc/LP110200454,"arc/qld_department_of_agriculture,_fisheries_and_forestry"
arc/LP110200126,arc/engeneic_pty_limited
arc/LP110200126,arc/engeneic_limited
arc/LP0668180,arc/westpac_banking_corporation
arc/LP0990703,arc/westpac_banking_corporation
arc/LP0989721,arc/westpac_banking_corporation
arc/LP110200413,arc/westpac_banking_corporation
arc/LP200200717,arc/newmont_usa_limited
arc/LP110200293,arc/newmont_usa_limited
arc/LP160100619,arc/newmont_mining_corporation
arc/LP160101561,arc/newmont_mining_corporation
arc/LP190100785,arc/newmont_mining_corporation
arc/LP200200717,arc/newmont_mining_corporation
arc/CE0561595,arc/newmont_mining_corporation
arc/LP0884103,arc/newmont_mining_corporation
arc/LP110200293,arc/newmont_mining_corporation
arc/LP110201096,arc/diagnostic_technology_pty._ltd.
arc/LP160100635,arc/alfred_health
arc/IH190100021,arc/alfred_health
arc/DP210101863,arc/alfred_health
arc/LP0990334,arc/alfred_health
arc/LP110200724,arc/alfred_health
arc/LP0883344,arc/national_breast_cancer_foundation
arc/LP110200153,arc/national_breast_cancer_foundation
arc/LP0883632,arc/canteen
arc/LP110200153,arc/canteen
arc/LP110200153,arc/nepean_hospital
arc/LP0774927,arc/sirtex_technology_pty_ltd.
arc/LP110201109,arc/sirtex_technology_pty_ltd.
arc/LP110200787,arc/planisphere
arc/LP110200787,arc/nepean_conservation_group_inc
arc/LP110200787,arc/nepean_historical_society
arc/LP110200787,arc/queenscliffe_community_association
arc/LP110200787,arc/queenscliffe_historical_museum_inc
arc/LP110200787,arc/nepean_historical_society_inc
arc/LP110201008,arc/seagis_pty._ltd
arc/LP110201008,arc/aq1_systems_pty._ltd
arc/DP180104010,arc/hong_kong_baptist_university
arc/LP110200275,arc/hong_kong_baptist_university
arc/LP110200275,arc/hong_kong_baptist_university
arc/LP110200760,arc/contamac_limited
arc/LP150100984,arc/forensic_science_sa
arc/LP170100889,arc/forensic_science_sa
arc/LP0883711,arc/forensic_science_sa
arc/LP110200446,arc/forensic_science_sa
arc/LP0776962,arc/south_australian_police
arc/LP0990449,arc/south_australian_police
arc/LP110200446,arc/south_australian_police
arc/LP0990783,arc/new_south_wales_police_force
arc/LP100200142,arc/new_south_wales_police_force
arc/LP110200446,arc/new_south_wales_police_force
arc/LP0667831,arc/forensic_science_south_australia
arc/LP0669302,arc/forensic_science_south_australia
arc/LP0882622,arc/forensic_science_south_australia
arc/LP110200446,arc/forensic_science_south_australia
arc/LP100200142,arc/national_institute_of_forensic_science_australia
arc/LP110200446,arc/national_institute_of_forensic_science_australia
arc/LE110100115,arc/cast_crc_limited
arc/LE150100088,arc/melbourne_centre_for_nanofabrication
arc/LE160100124,arc/melbourne_centre_for_nanofabrication
arc/LP160100521,arc/melbourne_centre_for_nanofabrication
arc/DP170102208,arc/melbourne_centre_for_nanofabrication
arc/LE190100116,arc/melbourne_centre_for_nanofabrication
arc/DP180101715,arc/melbourne_centre_for_nanofabrication
arc/CE200100010,arc/melbourne_centre_for_nanofabrication
arc/LE200100186,arc/melbourne_centre_for_nanofabrication
arc/LE200100174,arc/melbourne_centre_for_nanofabrication
arc/DP200100624,arc/melbourne_centre_for_nanofabrication
arc/LE110100161,arc/melbourne_centre_for_nanofabrication
arc/DP170100411,"arc/wroclaw_university_of_technology,_poland"
arc/DP170100408,"arc/wroclaw_university_of_technology,_poland"
arc/LE110100170,"arc/wroclaw_university_of_technology,_poland"
arc/LP100200137,arc/qingdao_institute_of_bioenergy_and_bioprocessing_technology
arc/LE100100001,arc/qingdao_institute_of_bioenergy_and_bioprocessing_technology
arc/LE110100189,arc/qingdao_institute_of_bioenergy_and_bioprocessing_technology
arc/LE110100172,arc/mater_medical_research_institute_(ro)
arc/LE110100055,arc/warsaw_university_astronomical_observatory
arc/LE110100055,arc/institut_d'astrophysique_de_paris
arc/LE100100041,arc/john_de_laeter_centre_for_mass_spectrometry
arc/LE100100127,arc/john_de_laeter_centre_for_mass_spectrometry
arc/LE100100203,arc/john_de_laeter_centre_for_mass_spectrometry
arc/LE110100047,arc/john_de_laeter_centre_for_mass_spectrometry
arc/LE110100106,arc/who_collaborating_centre_for_reference_and_research_on_influenza
arc/LE110100106,arc/collaborating_centre_for_reference_and_research_on_influenza
arc/LP0989159,arc/watersecure
arc/LE110100032,arc/watersecure
arc/LE110100068,arc/howard_florey_institute_for_physiology_and_medicine
arc/FT100100990,"arc/faculty_of_law,_university_of_british_columbia"
arc/DP110105548,"arc/university_of_illinois,_chicago"
arc/FT100100971,"arc/university_of_illinois,_chicago"
arc/FT100100971,arc/university_of_illinois_chicago
arc/DP190102633,arc/google_llc
arc/FT100100759,arc/google_llc
arc/FT100100759,arc/national_ict_australia_(victorian_research_laboratory)
arc/FT100100759,arc/google_inc
arc/DP0212057,arc/walter_and_eliza_hall_institute_of_medical_research
arc/DP0212061,arc/walter_and_eliza_hall_institute_of_medical_research
arc/DP0212064,arc/walter_and_eliza_hall_institute_of_medical_research
arc/CE0348205,arc/walter_and_eliza_hall_institute_of_medical_research
arc/DP0345402,arc/walter_and_eliza_hall_institute_of_medical_research
arc/RN0460256,arc/walter_and_eliza_hall_institute_of_medical_research
arc/RN0460368,arc/walter_and_eliza_hall_institute_of_medical_research
arc/CE0561787,arc/walter_and_eliza_hall_institute_of_medical_research
arc/DP0556154,arc/walter_and_eliza_hall_institute_of_medical_research
arc/DP0559372,arc/walter_and_eliza_hall_institute_of_medical_research
arc/DP0559454,arc/walter_and_eliza_hall_institute_of_medical_research
arc/DP0666603,arc/walter_and_eliza_hall_institute_of_medical_research
arc/FT100100100,arc/walter_and_eliza_hall_institute_of_medical_research
arc/FT100100112,arc/walter_and_eliza_hall_institute_of_medical_research
arc/FT100100524,arc/walter_and_eliza_hall_institute_of_medical_research
arc/FT100100754,arc/walter_and_eliza_hall_institute_of_medical_research
arc/FT100100791,arc/walter_and_eliza_hall_institute_of_medical_research
arc/FT100100764,arc/walter_and_eliza_hall_institute_of_medical_research
arc/DP110103922,"arc/polytechnic_university,_paris"
arc/FT100100825,"arc/polytechnic_university,_paris"
arc/DP110103922,arc/ecole_polytechnique
arc/FT100100825,arc/ecole_polytechnique
arc/FT100100779,arc/usda-ars_soil_plant_nutrient_research_unit
arc/FT100100674,"arc/the_department_of_neurobiology,_a.i_virtanen_institute,_university_of_eastern_finland"
arc/FT0991007,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT0991117,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT0991956,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT0991892,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT0991968,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT0992129,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT0991965,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT0991969,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/DP1097256,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/LP100200072,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/LP100200102,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FS100100038,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FS100100048,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/LP100200785,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/LP110100126,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FS110200047,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/LP110100341,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/LP110100270,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT100100040,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT100100303,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT100100280,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT100100464,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT100100669,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT100100737,arc/commonwealth_scientific_and_industrial_research_organisation_(csiro)
arc/FT100100548,arc/centre_for_gender_and_refugee_studies
arc/FT100100548,"arc/university_of_california,_hastings"
arc/DP110100278,arc/cambridge_university
arc/LP100200229,arc/cambridge_university
arc/DP110100678,arc/cambridge_university
arc/DP110101577,arc/cambridge_university
arc/DP110101714,arc/cambridge_university
arc/DP110101966,arc/cambridge_university
arc/FT100100268,arc/cambridge_university
arc/FT100100077,arc/cambridge_university
arc/FT100100688,arc/cambridge_university
arc/FT100100810,arc/cambridge_university
arc/FT100100819,arc/cambridge_university
arc/FT100100291,arc/the_university_of_york_united_kingdom
arc/FT100100810,arc/the_university_of_york_united_kingdom
arc/FT100100810,arc/balliol_college_oxford
arc/CE0348178,arc/universite_pierre_et_marie_curie
arc/FT100100774,arc/universite_pierre_et_marie_curie
arc/FT100100774,arc/universite_catholique_de_louvain
arc/FT100100774,arc/centre_de_recherches_mathematiques
arc/LE0346878,arc/dalhousie_university
arc/FT100100738,arc/dalhousie_university
arc/FT100100519,"arc/morgan_centre_for_the_study_of_relationships_and_personal_life,_university_of_manchester"
arc/FT100100519,"arc/weeks_centre_for_social_and_policy_research,_london_south_bank_university"
arc/FT100100688,arc/roehampton_university
arc/FT100100527,arc/university_of_the_philippines
arc/FT100100384,arc/national_research_and_development_centre_of_archaeology
arc/FT100100527,arc/national_research_and_development_centre_of_archaeology
arc/FT100100538,arc/toyota_technical_centre
arc/FT100100538,arc/institut_francais_du_petrole
arc/LP100200785,arc/swiss_federal_institute_of_technology_zurich
arc/FT100100538,arc/swiss_federal_institute_of_technology_zurich
arc/FT100100562,arc/icecube_research_center
arc/FT100100533,arc/university_of_houston
arc/DP110102484,arc/university_of_nevada_reno
arc/FT100100533,arc/university_of_nevada_reno
arc/LP0883246,arc/lowy_institute_for_international_policy
arc/LP100200312,arc/lowy_institute_for_international_policy
arc/FT100100518,arc/lowy_institute_for_international_policy
arc/FT100100518,arc/inter-american_dialogue
arc/FT100100464,arc/university_of_s._florida
arc/FT100100464,"arc/spanish_council_for_scientific_research,_csic"
arc/FT100100470,arc/friedrich_alexander_universität_erlangen-nürnberg
arc/FT100100470,arc/university_des_saarlandes
arc/FT100100446,arc/the_aphasia_institute
arc/FT100100446,arc/the_aphasia_institute
arc/FT100100446,arc/the_aphasia_centre_of_california
arc/FT100100446,arc/the_aphasia_centre_of_california
arc/FT100100446,arc/connect:_the_communication_disability_network
arc/FT100100446,arc/connect:_the_communication_disability_network
arc/FT100100203,"arc/brigham_and_womens_hospital,_harvard_medical_school"
arc/FT100100384,arc/netherlands_centre_for_biodiversity_naturalis
arc/FT100100384,"arc/geological_survey_institute,_bandung"
arc/DP170100302,arc/macfarlane_burnet_institute_for_medical_research_and_public_health
arc/FT100100297,arc/macfarlane_burnet_institute_for_medical_research_and_public_health
arc/FT100100321,arc/macfarlane_burnet_institute_for_medical_research_and_public_health
arc/DP110103700,arc/aarhus_university
arc/FT100100322,arc/aarhus_university
arc/LE0237874,arc/massey_university
arc/CE0348245,arc/massey_university
arc/LE0775614,arc/massey_university
arc/FT100100349,arc/massey_university
arc/RN0459908,arc/university_of_wisconsin
arc/LP100100084,arc/university_of_wisconsin
arc/DP110105195,arc/university_of_wisconsin
arc/FT100100349,arc/university_of_wisconsin
arc/FT100100349,arc/free_university_amsterdam
arc/FT100100349,arc/university_of_wisconsin_madison
arc/FT100100349,arc/vrije_university_amsterdam
arc/DP110101699,arc/university_of_bielefeld
arc/FT100100199,arc/university_of_bielefeld
arc/DP170104212,arc/jawaharlal_nehru_university
arc/FT100100294,arc/jawaharlal_nehru_university
arc/FT100100294,arc/university_of_campinas
arc/FT100100268,arc/universite_de_strasbourg
arc/FT100100177,"arc/school_of_process,_environmental_and_materials_engineering,_university_of_leeds"
arc/FT100100177,"arc/school_of_process,_environmental_and_materials_engineering,_university_of_leeds"
arc/FT100100177,arc/universite_paris_7
arc/FT100100177,arc/universite_paris_7
arc/LE0775546,arc/anglo_australian_observatory
arc/FS100100065,arc/anglo_australian_observatory
arc/FS100100019,arc/anglo_australian_observatory
arc/FS100100046,arc/anglo_australian_observatory
arc/FS110200013,arc/anglo_australian_observatory
arc/FS110200023,arc/anglo_australian_observatory
arc/FS110200035,arc/anglo_australian_observatory
arc/FS110200047,arc/anglo_australian_observatory
arc/FT100100280,arc/anglo_australian_observatory
arc/FT100100280,arc/jet_propulsion_laboratory
arc/FT100100280,arc/national_optical_astronomy_observatory
arc/FT100100091,arc/irccs
arc/DP210102513,arc/max_planck_institute_for_evolutionary_anthropology
arc/FT0992258,arc/max_planck_institute_for_evolutionary_anthropology
arc/DP110103081,arc/max_planck_institute_for_evolutionary_anthropology
arc/FT100100241,arc/max_planck_institute_for_evolutionary_anthropology
arc/FT100100241,arc/tribhuvan_university
arc/FT100100241,arc/universitas_negeri_papua
arc/FT100100176,arc/kings_college
arc/FT100100307,arc/centre_for_symmetry_and_deformation
arc/FT100100064,"arc/museum_of_archaeology_and_anthropology,_cambridge_university"
arc/DP110100278,"arc/pitt_rivers_museum,_oxford_university"
arc/FT100100064,"arc/pitt_rivers_museum,_oxford_university"
arc/FT100100064,arc/musee_du_quai_branly
arc/DP110100278,arc/rijksmuseum_voor_volkenkunde
arc/FT100100064,arc/rijksmuseum_voor_volkenkunde
arc/DP170104660,arc/nanjing_university_of_technology
arc/DP190101782,arc/nanjing_university_of_technology
arc/DP200101397,arc/nanjing_university_of_technology
arc/FT100100134,arc/nanjing_university_of_technology
arc/DP190100533,arc/max_planck_institute_for_biological_cybernetics
arc/LP180100377,arc/max_planck_institute_for_biological_cybernetics
arc/DP210103177,arc/max_planck_institute_for_biological_cybernetics
arc/DP210101712,arc/max_planck_institute_for_biological_cybernetics
arc/FT100100020,arc/max_planck_institute_for_biological_cybernetics
arc/DI110100019,"arc/wilfrid_laurier_university,_canada"
arc/LP0348970,arc/bp_refinery_(kwinana)_pty_ltd
arc/LP110100717,arc/bp_refinery_(kwinana)_pty_ltd
arc/LP100100814,"arc/fujian_longking_co.,ltd"
arc/LP110100722,"arc/fujian_longking_co.,ltd"
arc/LP110100671,arc/abinava_consultancy_pty_ltd
arc/LP110100671,arc/cal2cal_australia_pty_ltd
arc/IH150100006,arc/southwest_jiaotong_university
arc/LP110100655,arc/southwest_jiaotong_university
arc/LP110100655,arc/southwest_jiaotong_university
arc/LP110100597,arc/greenrock_energy
arc/LP110100597,arc/geothermal_power_pty_ltd
arc/LP110100581,arc/orthocell_pty_ltd
arc/LP110100581,arc/sir_charles_gardener_hospital
arc/LP110100581,arc/uniservices
arc/LP110100581,arc/ebonz_pty_ltd
arc/LP0991191,arc/unisuper_ltd
arc/LP0990703,arc/unisuper_ltd
arc/LP110100489,arc/unisuper_ltd
arc/DP170102834,"arc/chapman_university,_orange_ca"
arc/DP190102747,"arc/chapman_university,_orange_ca"
arc/DP110102780,"arc/chapman_university,_orange_ca"
arc/LP110100489,"arc/chapman_university,_orange_ca"
arc/LP110100489,"arc/chapman_university,_orange_ca"
arc/LP110100680,arc/abnoba_heilmittel_gmbh
arc/LP110100680,arc/carl_gustav_carus-institut
arc/LP110100680,arc/carl_gustav_carus-institut
arc/LP110100686,arc/australian_golf_course_superintendents_association
arc/LP110100681,arc/office_of_energy
arc/LP150100434,arc/pureprofile
arc/LP0990750,arc/pureprofile
arc/LP110100681,arc/pureprofile
arc/LP0990083,arc/st_synergy_ltd
arc/LP110100681,arc/st_synergy_ltd
arc/LP160100387,arc/brisbane_city_council
arc/LP0219438,arc/brisbane_city_council
arc/LP0211206,arc/brisbane_city_council
arc/LP0348037,arc/brisbane_city_council
arc/LP0349078,arc/brisbane_city_council
arc/LP0349124,arc/brisbane_city_council
arc/LP0454254,arc/brisbane_city_council
arc/LP0669145,arc/brisbane_city_council
arc/LP0669687,arc/brisbane_city_council
arc/LP0774866,arc/brisbane_city_council
arc/LP0775225,arc/brisbane_city_council
arc/LP0775277,arc/brisbane_city_council
arc/LP0776341,arc/brisbane_city_council
arc/LP0776842,arc/brisbane_city_council
arc/LP0883643,arc/brisbane_city_council
arc/LP0882162,arc/brisbane_city_council
arc/LP110100683,arc/brisbane_city_council
arc/LP150101081,arc/vecor_australia_pty_ltd
arc/LP190100642,arc/vecor_australia_pty_ltd
arc/LP110100666,arc/vecor_australia_pty_ltd
arc/LP110100667,arc/anglogold_ashanti
arc/LP110100667,arc/gold_fields
arc/LP160101353,arc/northern_territory_geological_survey
